"","siteID","panel","X.x","xcoord","ycoord","mdcaty.x","wgt","stratum.x","EvalStatus.x","EvalReason","OBJECTID_1","OBJECTID.x","FID_bnl_Se","FID_bnl_ba","Shape_Leng","Area","Acres","Hectares","Shape_Le_1","Shape_Area","coords.x1","coords.x2","X.1","mdcaty.y","stratum.y","OBJECTID.y","F1","EvalStatus.y","EvalWater","EvalBugs","EvalSed","EvalRoot","Date_","Comments","SampleType","Sedtype","SeWater","SeBugs","SeSed","SeRoots","LabSampleNo","PlantType","X.y","Water.NT","Bugs.NT","Sed.NT","Root.NT","Water.TS","Bugs.TS","Sed.TS","Root.TS","Water.TN","Bugs.TN","Sed.TN","Root.TN","init.n","init.area","init.wgt","non.area.adj.wgt.sed","adj.area.sed","adj.wgt.sed","real.area.sed","real.wgt.sed","non.area.adj.wgt.water","adj.area.water","adj.wgt.water","non.area.adj.wgt.bugs","adj.area.bugs","adj.wgt.bugs","non.area.adj.wgt.root","adj.area.root","adj.wgt.root","real.area.root","real.wgt.root"
"258","BNLSe-307","PanelOne",307,473593.5901,5280099.994,"Flooded",85987.30182,"Unit 4B","NotEval",NA,6,10,1,5,5892.960079,1031847.622,254.9751002,103.1847622,5892.960079,1031847.622,473593.5901,5280099.994,182,"Flooded","Unit 4B",307,307,"TS","NN","NN","TS","NT","6/19/2014 0:00","","W,S,I","sed",NA,NA,0.29,NA,"307S","",14,0,0,0,12,0,0,12,0,0,0,0,0,12,1031848,85987.3333333333,85987.3333333333,1031848,85987.3333333333,1024572.447356,85381.0372796667,0,0,0,0,0,0,0,0,0,7275.552644,0
"259","BNLSe-308","PanelOne",308,473065.7497,5280619.475,"Saturated",99142.77968,"Unit 4B","NotEval",NA,30,40,5,5,3495.152403,396571.1187,97.99485757,39.65711187,3495.152403,396571.1187,473065.7497,5280619.475,305,"Saturated","Unit 4B",308,308,"TS","NN","NN","TS","NT","6/19/2014 0:00","","S","sed",NA,NA,0.3,NA,"308S","",15,0,0,0,4,0,0,4,0,0,0,0,0,4,396571,99142.75,99142.75,396571,99142.75,375152.98935,93788.2473375,0,0,0,0,0,0,0,0,0,21418.01065,0
"260","BNLSe-309","PanelOne",309,473866.2468,5280786.31,"Flooded",85987.30182,"Unit 4B","NotEval",NA,6,10,1,5,5892.960079,1031847.622,254.9751002,103.1847622,5892.960079,1031847.622,473866.2468,5280786.31,180,"Flooded","Unit 4B",309,309,"TS","NN","NN","TS","NT","6/30/2014 0:00","","W,S,I","sed",NA,NA,0.26,NA,"309S","",14,0,0,0,12,0,0,12,0,0,0,0,0,12,1031848,85987.3333333333,85987.3333333333,1031848,85987.3333333333,1024572.447356,85381.0372796667,0,0,0,0,0,0,0,0,0,7275.552644,0
"261","BNLSe-310","PanelOne",310,474074.9397,5280194.765,"Flooded",85987.30182,"Unit 4B","NotEval",NA,6,10,1,5,5892.960079,1031847.622,254.9751002,103.1847622,5892.960079,1031847.622,474074.9397,5280194.765,181,"Flooded","Unit 4B",310,310,"TS","NN","NN","TS","NT","6/30/2014 0:00","","W,S,I","sed",NA,NA,0.25,NA,"310S","",14,0,0,0,12,0,0,12,0,0,0,0,0,12,1031848,85987.3333333333,85987.3333333333,1031848,85987.3333333333,1024572.447356,85381.0372796667,0,0,0,0,0,0,0,0,0,7275.552644,0
"262","BNLSe-311","PanelOne",311,473098.8751,5280353.631,"Saturated",99142.77968,"Unit 4B","NotEval",NA,30,40,5,5,3495.152403,396571.1187,97.99485757,39.65711187,3495.152403,396571.1187,473098.8751,5280353.631,304,"Saturated","Unit 4B",311,311,"TS","NN","NN","TS","NT","6/19/2014 0:00","","S","sed",NA,NA,0.49,NA,"311S","",15,0,0,0,4,0,0,4,0,0,0,0,0,4,396571,99142.75,99142.75,396571,99142.75,375152.98935,93788.2473375,0,0,0,0,0,0,0,0,0,21418.01065,0
"263","BNLSe-312","PanelOne",312,473573.8308,5280640.645,"Flooded",85987.30182,"Unit 4B","NotEval",NA,6,10,1,5,5892.960079,1031847.622,254.9751002,103.1847622,5892.960079,1031847.622,473573.8308,5280640.645,183,"Flooded","Unit 4B",312,312,"TS","NN","NN","TS","NT","6/30/2014 0:00","","S,I","sed",NA,NA,0.53,NA,"312S","",14,0,0,0,12,0,0,12,0,0,0,0,0,12,1031848,85987.3333333333,85987.3333333333,1031848,85987.3333333333,1024572.447356,85381.0372796667,0,0,0,0,0,0,0,0,0,7275.552644,0
"264","BNLSe-313","PanelOne",313,474220.7911,5280279.727,"Flooded",85987.30182,"Unit 4B","NotEval",NA,6,10,1,5,5892.960079,1031847.622,254.9751002,103.1847622,5892.960079,1031847.622,474220.7911,5280279.727,184,"Flooded","Unit 4B",313,313,"TS","NN","NN","TS","NT","6/30/2014 0:00","","S,I","sed",NA,NA,0.25,NA,"313S","",14,0,0,0,12,0,0,12,0,0,0,0,0,12,1031848,85987.3333333333,85987.3333333333,1031848,85987.3333333333,1024572.447356,85381.0372796667,0,0,0,0,0,0,0,0,0,7275.552644,0
"265","BNLSe-314","PanelOne",314,473680.8632,5280098.799,"Flooded",85987.30182,"Unit 4B","NotEval",NA,6,10,1,5,5892.960079,1031847.622,254.9751002,103.1847622,5892.960079,1031847.622,473680.8632,5280098.799,185,"Flooded","Unit 4B",314,314,"TS","NN","NN","TS","NT","6/19/2014 0:00","","S,I","sed",NA,NA,0.49,NA,"314S","",14,0,0,0,12,0,0,12,0,0,0,0,0,12,1031848,85987.3333333333,85987.3333333333,1031848,85987.3333333333,1024572.447356,85381.0372796667,0,0,0,0,0,0,0,0,0,7275.552644,0
"266","BNLSe-315","PanelOne",315,473182.5412,5280155.934,"Flooded",85987.30182,"Unit 4B","NotEval",NA,6,10,1,5,5892.960079,1031847.622,254.9751002,103.1847622,5892.960079,1031847.622,473182.5412,5280155.934,186,"Flooded","Unit 4B",315,315,"TS","NN","NN","TS","NT","6/19/2014 0:00","","S,I","sed",NA,NA,0.24,NA,"315S","",14,0,0,0,12,0,0,12,0,0,0,0,0,12,1031848,85987.3333333333,85987.3333333333,1031848,85987.3333333333,1024572.447356,85381.0372796667,0,0,0,0,0,0,0,0,0,7275.552644,0
"267","BNLSe-316","PanelOne",316,473911.6429,5280758.631,"Flooded",85987.30182,"Unit 4B","NotEval",NA,6,10,1,5,5892.960079,1031847.622,254.9751002,103.1847622,5892.960079,1031847.622,473911.6429,5280758.631,187,"Flooded","Unit 4B",316,316,"TS","NN","NN","TS","NT","6/30/2014 0:00","","S,I","sed",NA,NA,0.34,NA,"316S","",14,0,0,0,12,0,0,12,0,0,0,0,0,12,1031848,85987.3333333333,85987.3333333333,1031848,85987.3333333333,1024572.447356,85381.0372796667,0,0,0,0,0,0,0,0,0,7275.552644,0
"268","BNLSe-317","PanelOne",317,474252.0611,5280389.526,"Flooded",85987.30182,"Unit 4B","NotEval",NA,6,10,1,5,5892.960079,1031847.622,254.9751002,103.1847622,5892.960079,1031847.622,474252.0611,5280389.526,188,"Flooded","Unit 4B",317,317,"TS","NN","NN","TS","NT","6/30/2014 0:00","","S","sed",NA,NA,0.25,NA,"317S","",14,0,0,0,12,0,0,12,0,0,0,0,0,12,1031848,85987.3333333333,85987.3333333333,1031848,85987.3333333333,1024572.447356,85381.0372796667,0,0,0,0,0,0,0,0,0,7275.552644,0
"269","BNLSe-318","PanelOne",318,473741.6789,5280262.691,"Flooded",85987.30182,"Unit 4B","NotEval",NA,6,10,1,5,5892.960079,1031847.622,254.9751002,103.1847622,5892.960079,1031847.622,473741.6789,5280262.691,189,"Flooded","Unit 4B",318,318,"TS","NN","NN","TS","NT","6/19/2014 0:00","","S","sed",NA,NA,0.4,NA,"318S","",14,0,0,0,12,0,0,12,0,0,0,0,0,12,1031848,85987.3333333333,85987.3333333333,1031848,85987.3333333333,1024572.447356,85381.0372796667,0,0,0,0,0,0,0,0,0,7275.552644,0
"270","BNLSe-319","PanelOne",319,472934.739,5280224.886,"Saturated",99142.77968,"Unit 4B","NotEval",NA,30,40,5,5,3495.152403,396571.1187,97.99485757,39.65711187,3495.152403,396571.1187,472934.739,5280224.886,303,"Saturated","Unit 4B",319,319,"TS","NN","NN","TS","NT","6/19/2014 0:00","","S","sed",NA,NA,0.29,NA,"319S","",15,0,0,0,4,0,0,4,0,0,0,0,0,4,396571,99142.75,99142.75,396571,99142.75,375152.98935,93788.2473375,0,0,0,0,0,0,0,0,0,21418.01065,0
"271","BNLSe-331","PanelOne",331,475562.4334,5278018.131,"Saturated",153166.3118,"Unit 4C","NotEval",NA,26,36,5,0,37265.7125,2603827.301,643.4197386,260.3827301,37265.7125,2603827.301,475562.4334,5278018.131,306,"Saturated","Unit 4C",331,331,"TS","NN","NN","TS","NT","7/25/2013 0:00","","S","sed",NA,NA,0.526,NA,"331S","",18,0,0,2,15,0,0,15,2,0,0,0,0,17,2603827,153166.294117647,173588.466666667,2297494.41176471,153166.294117647,2437731.1653,162515.41102,0,0,0,0,0,0,1301913.5,306332.588235294,153166.294117647,166095.8347,83047.91735
"272","BNLSe-332","PanelOne",332,473300.1956,5279838.426,"Intermittent",267941.0715,"Unit 4C","NotEval",NA,10,20,3,0,24132.81381,1071764.286,264.8387228,107.1764286,24132.81381,1071764.286,473300.1956,5279838.426,247,"Intermittent","Unit 4C",332,332,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.5,NA,"332S","",17,0,0,0,7,0,0,7,0,0,0,0,0,4,1071764,267941,153109.142857143,1071764,153109.142857143,1071764,153109.142857143,0,0,0,0,0,0,0,0,0,0,0
"273","BNLSe-333","PanelOne",333,475588.4404,5278497.653,"Saturated",153166.3118,"Unit 4C","NotEval",NA,26,36,5,0,37265.7125,2603827.301,643.4197386,260.3827301,37265.7125,2603827.301,475588.4404,5278497.653,308,"Saturated","Unit 4C",333,333,"TS","NN","NN","TS","NT","7/25/2013 0:00","","S","sed",NA,NA,0.5,NA,"333S","",18,0,0,2,15,0,0,15,2,0,0,0,0,17,2603827,153166.294117647,173588.466666667,2297494.41176471,153166.294117647,2437731.1653,162515.41102,0,0,0,0,0,0,1301913.5,306332.588235294,153166.294117647,166095.8347,83047.91735
"274","BNLSe-334","PanelOne",334,474682.7908,5279893.001,"Saturated",153166.3118,"Unit 4C","NotEval",NA,26,36,5,0,37265.7125,2603827.301,643.4197386,260.3827301,37265.7125,2603827.301,474682.7908,5279893.001,309,"Saturated","Unit 4C",334,334,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.5,NA,"334S","",18,0,0,2,15,0,0,15,2,0,0,0,0,17,2603827,153166.294117647,173588.466666667,2297494.41176471,153166.294117647,2437731.1653,162515.41102,0,0,0,0,0,0,1301913.5,306332.588235294,153166.294117647,166095.8347,83047.91735
"275","BNLSe-335","PanelOne",335,474847.2376,5278081.929,"Intermittent",267941.0715,"Unit 4C","NotEval",NA,10,20,3,0,24132.81381,1071764.286,264.8387228,107.1764286,24132.81381,1071764.286,474847.2376,5278081.929,250,"Intermittent","Unit 4C",335,335,"TS","NN","NN","TS","NT","7/25/2013 0:00","","S","sed",NA,NA,0.5,NA,"335S","",17,0,0,0,7,0,0,7,0,0,0,0,0,4,1071764,267941,153109.142857143,1071764,153109.142857143,1071764,153109.142857143,0,0,0,0,0,0,0,0,0,0,0
"276","BNLSe-336","PanelOne",336,473504.7215,5279113.82,"Intermittent",267941.0715,"Unit 4C","NotEval",NA,10,20,3,0,24132.81381,1071764.286,264.8387228,107.1764286,24132.81381,1071764.286,473504.7215,5279113.82,251,"Intermittent","Unit 4C",336,336,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.5,NA,"336S","",17,0,0,0,7,0,0,7,0,0,0,0,0,4,1071764,267941,153109.142857143,1071764,153109.142857143,1071764,153109.142857143,0,0,0,0,0,0,0,0,0,0,0
"277","BNLSe-339","PanelOne",339,473198.3325,5279937.755,"Intermittent",267941.0715,"Unit 4C","NotEval",NA,10,20,3,0,24132.81381,1071764.286,264.8387228,107.1764286,24132.81381,1071764.286,473198.3325,5279937.755,252,"Intermittent","Unit 4C",339,339,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.5,NA,"339S","",17,0,0,0,7,0,0,7,0,0,0,0,0,4,1071764,267941,153109.142857143,1071764,153109.142857143,1071764,153109.142857143,0,0,0,0,0,0,0,0,0,0,0
"278","BNLSe-340","PanelOne",340,473871.1733,5278791.227,"Saturated",153166.3118,"Unit 4C","NotEval",NA,26,36,5,0,37265.7125,2603827.301,643.4197386,260.3827301,37265.7125,2603827.301,473871.1733,5278791.227,313,"Saturated","Unit 4C",340,340,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.5,NA,"340S","",18,0,0,2,15,0,0,15,2,0,0,0,0,17,2603827,153166.294117647,173588.466666667,2297494.41176471,153166.294117647,2437731.1653,162515.41102,0,0,0,0,0,0,1301913.5,306332.588235294,153166.294117647,166095.8347,83047.91735
"279","BNLSe-341","PanelOne",341,474570.5923,5279300.407,"Saturated",153166.3118,"Unit 4C","NotEval",NA,26,36,5,0,37265.7125,2603827.301,643.4197386,260.3827301,37265.7125,2603827.301,474570.5923,5279300.407,314,"Saturated","Unit 4C",341,341,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.5,NA,"341S","",18,0,0,2,15,0,0,15,2,0,0,0,0,17,2603827,153166.294117647,173588.466666667,2297494.41176471,153166.294117647,2437731.1653,162515.41102,0,0,0,0,0,0,1301913.5,306332.588235294,153166.294117647,166095.8347,83047.91735
"280","BNLSe-343","PanelOne",343,473489.0111,5279525.394,"Saturated",153166.3118,"Unit 4C","NotEval",NA,26,36,5,0,37265.7125,2603827.301,643.4197386,260.3827301,37265.7125,2603827.301,473489.0111,5279525.394,315,"Saturated","Unit 4C",343,343,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.5,NA,"343S","",18,0,0,2,15,0,0,15,2,0,0,0,0,17,2603827,153166.294117647,173588.466666667,2297494.41176471,153166.294117647,2437731.1653,162515.41102,0,0,0,0,0,0,1301913.5,306332.588235294,153166.294117647,166095.8347,83047.91735
"281","BNLSe-344","PanelOne",344,475644.6293,5278993.379,"Saturated",153166.3118,"Unit 4C","NotEval",NA,26,36,5,0,37265.7125,2603827.301,643.4197386,260.3827301,37265.7125,2603827.301,475644.6293,5278993.379,316,"Saturated","Unit 4C",344,344,"TS","NN","NN","TS","NT","7/25/2013 0:00","","S","sed",NA,NA,0.5,NA,"344S","",18,0,0,2,15,0,0,15,2,0,0,0,0,17,2603827,153166.294117647,173588.466666667,2297494.41176471,153166.294117647,2437731.1653,162515.41102,0,0,0,0,0,0,1301913.5,306332.588235294,153166.294117647,166095.8347,83047.91735
"282","BNLSe-346","PanelOne",346,474718.0937,5278468.527,"Saturated",153166.3118,"Unit 4C","NotEval",NA,26,36,5,0,37265.7125,2603827.301,643.4197386,260.3827301,37265.7125,2603827.301,474718.0937,5278468.527,317,"Saturated","Unit 4C",346,346,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.5,NA,"346S","",18,0,0,2,15,0,0,15,2,0,0,0,0,17,2603827,153166.294117647,173588.466666667,2297494.41176471,153166.294117647,2437731.1653,162515.41102,0,0,0,0,0,0,1301913.5,306332.588235294,153166.294117647,166095.8347,83047.91735
"283","BNLSe-347","PanelOne",347,474715.0039,5278192.634,"Intermittent",267941.0715,"Unit 4C","NotEval",NA,10,20,3,0,24132.81381,1071764.286,264.8387228,107.1764286,24132.81381,1071764.286,474715.0039,5278192.634,249,"Intermittent","Unit 4C",347,347,"TS","NN","NN","TS","NT","7/25/2013 0:00","","S","sed",NA,NA,0.5,NA,"347S","",17,0,0,0,7,0,0,7,0,0,0,0,0,4,1071764,267941,153109.142857143,1071764,153109.142857143,1071764,153109.142857143,0,0,0,0,0,0,0,0,0,0,0
"284","BNLSe-348","PanelOne",348,473916.9092,5278311.13,"Intermittent",267941.0715,"Unit 4C","NotEval",NA,10,20,3,0,24132.81381,1071764.286,264.8387228,107.1764286,24132.81381,1071764.286,473916.9092,5278311.13,246,"Intermittent","Unit 4C",348,348,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.5,NA,"348S","",17,0,0,0,7,0,0,7,0,0,0,0,0,4,1071764,267941,153109.142857143,1071764,153109.142857143,1071764,153109.142857143,0,0,0,0,0,0,0,0,0,0,0
"285","BNLSe-350","PanelOne",350,474741.3018,5278967.387,"Saturated",153166.3118,"Unit 4C","NotEval",NA,26,36,5,0,37265.7125,2603827.301,643.4197386,260.3827301,37265.7125,2603827.301,474741.3018,5278967.387,307,"Saturated","Unit 4C",350,350,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.5,NA,"350S","",18,0,0,2,15,0,0,15,2,0,0,0,0,17,2603827,153166.294117647,173588.466666667,2297494.41176471,153166.294117647,2437731.1653,162515.41102,0,0,0,0,0,0,1301913.5,306332.588235294,153166.294117647,166095.8347,83047.91735
"286","BNLSe-351","PanelOne",351,473183.5775,5279669.542,"Intermittent",267941.0715,"Unit 4C","NotEval",NA,10,20,3,0,24132.81381,1071764.286,264.8387228,107.1764286,24132.81381,1071764.286,473183.5775,5279669.542,248,"Intermittent","Unit 4C",351,351,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.5,NA,"351S","",17,0,0,0,7,0,0,7,0,0,0,0,0,4,1071764,267941,153109.142857143,1071764,153109.142857143,1071764,153109.142857143,0,0,0,0,0,0,0,0,0,0,0
"287","BNLSe-352","PanelOne",352,473944.0529,5278836.205,"Saturated",153166.3118,"Unit 4C","NotEval",NA,26,36,5,0,37265.7125,2603827.301,643.4197386,260.3827301,37265.7125,2603827.301,473944.0529,5278836.205,318,"Saturated","Unit 4C",352,352,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.61,NA,"352S","",18,0,0,2,15,0,0,15,2,0,0,0,0,17,2603827,153166.294117647,173588.466666667,2297494.41176471,153166.294117647,2437731.1653,162515.41102,0,0,0,0,0,0,1301913.5,306332.588235294,153166.294117647,166095.8347,83047.91735
"288","BNLSe-353","PanelOne",353,474476.938,5279996.525,"Saturated",153166.3118,"Unit 4C","NotEval",NA,26,36,5,0,37265.7125,2603827.301,643.4197386,260.3827301,37265.7125,2603827.301,474476.938,5279996.525,310,"Saturated","Unit 4C",353,353,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.61,NA,"353S","",18,0,0,2,15,0,0,15,2,0,0,0,0,17,2603827,153166.294117647,173588.466666667,2297494.41176471,153166.294117647,2437731.1653,162515.41102,0,0,0,0,0,0,1301913.5,306332.588235294,153166.294117647,166095.8347,83047.91735
"289","BNLSe-354","PanelOne",354,474589.7951,5278834.991,"Saturated",153166.3118,"Unit 4C","NotEval",NA,26,36,5,0,37265.7125,2603827.301,643.4197386,260.3827301,37265.7125,2603827.301,474589.7951,5278834.991,311,"Saturated","Unit 4C",354,354,"TS","NN","NN","NT","TS","7/23/2013 0:00","","S","roots",NA,NA,NA,0.5,"354S","",18,0,0,2,15,0,0,15,2,0,0,0,0,17,2603827,153166.294117647,173588.466666667,2297494.41176471,153166.294117647,2437731.1653,162515.41102,0,0,0,0,0,0,1301913.5,306332.588235294,153166.294117647,166095.8347,83047.91735
"290","BNLSe-355","PanelOne",355,473446.9624,5279470.833,"Saturated",153166.3118,"Unit 4C","NotEval",NA,26,36,5,0,37265.7125,2603827.301,643.4197386,260.3827301,37265.7125,2603827.301,473446.9624,5279470.833,312,"Saturated","Unit 4C",355,355,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.5,NA,"355S","",18,0,0,2,15,0,0,15,2,0,0,0,0,17,2603827,153166.294117647,173588.466666667,2297494.41176471,153166.294117647,2437731.1653,162515.41102,0,0,0,0,0,0,1301913.5,306332.588235294,153166.294117647,166095.8347,83047.91735
"291","BNLSe-356","PanelOne",356,475406.6464,5279033.299,"Saturated",153166.3118,"Unit 4C","NotEval",NA,26,36,5,0,37265.7125,2603827.301,643.4197386,260.3827301,37265.7125,2603827.301,475406.6464,5279033.299,322,"Saturated","Unit 4C",356,356,"TS","NN","NN","TS","NT","7/25/2013 0:00","","S","sed",NA,NA,0.5,NA,"356S","",18,0,0,2,15,0,0,15,2,0,0,0,0,17,2603827,153166.294117647,173588.466666667,2297494.41176471,153166.294117647,2437731.1653,162515.41102,0,0,0,0,0,0,1301913.5,306332.588235294,153166.294117647,166095.8347,83047.91735
"292","BNLSe-358","PanelOne",358,474648.3406,5278727.565,"Saturated",153166.3118,"Unit 4C","NotEval",NA,26,36,5,0,37265.7125,2603827.301,643.4197386,260.3827301,37265.7125,2603827.301,474648.3406,5278727.565,319,"Saturated","Unit 4C",358,358,"TS","NN","NN","NT","TS","7/23/2013 0:00","","S","roots",NA,NA,NA,0.5,"358S","",18,0,0,2,15,0,0,15,2,0,0,0,0,17,2603827,153166.294117647,173588.466666667,2297494.41176471,153166.294117647,2437731.1653,162515.41102,0,0,0,0,0,0,1301913.5,306332.588235294,153166.294117647,166095.8347,83047.91735
"293","BNLSe-360","PanelOne",360,473731.6601,5279764.325,"Saturated",153166.3118,"Unit 4C","NotEval",NA,26,36,5,0,37265.7125,2603827.301,643.4197386,260.3827301,37265.7125,2603827.301,473731.6601,5279764.325,320,"Saturated","Unit 4C",360,360,"TS","NN","NN","TS","NT","7/23/2013 0:00","","S","sed",NA,NA,0.5,NA,"360S","",18,0,0,2,15,0,0,15,2,0,0,0,0,17,2603827,153166.294117647,173588.466666667,2297494.41176471,153166.294117647,2437731.1653,162515.41102,0,0,0,0,0,0,1301913.5,306332.588235294,153166.294117647,166095.8347,83047.91735
"294","BNLSe-361","PanelOne",361,475953.2212,5278653.564,"Saturated",153166.3118,"Unit 4C","NotEval",NA,26,36,5,0,37265.7125,2603827.301,643.4197386,260.3827301,37265.7125,2603827.301,475953.2212,5278653.564,321,"Saturated","Unit 4C",361,361,"TS","NN","NN","TS","NT","7/25/2013 0:00","","S","sed",NA,NA,0.59,NA,"361S","",18,0,0,2,15,0,0,15,2,0,0,0,0,17,2603827,153166.294117647,173588.466666667,2297494.41176471,153166.294117647,2437731.1653,162515.41102,0,0,0,0,0,0,1301913.5,306332.588235294,153166.294117647,166095.8347,83047.91735
"295","BNLSe-368","OverSamp",368,475120.2957,5279012.196,"Flooded",106174.6121,"Unit 4C","NotEval",NA,1,5,1,0,16779.02652,1061746.121,262.3631802,106.1746121,14600.13138,725495.4239,475120.2957,5279012.196,191,"Flooded","Unit 4C",368,368,"TS","TS","TS","TS","NT","7/1/2013 0:00"," ","W,S,I","sed",0.68,1.73,0.62,NA,"368WSI","",16,58,58,0,64,6,6,8,0,0,0,56,0,60,1061746,17695.7666666667,132718.25,1061746,132718.25,607873.1518,75984.143975,176957.666666667,99538.6875,16589.78125,176957.666666667,99538.6875,16589.78125,0,0,0,453872.8482,0
"296","BNLSe-371","OverSamp",371,475399.7099,5278279.871,"Flooded",106174.6121,"Unit 4C","NotEval",NA,1,5,1,0,16779.02652,1061746.121,262.3631802,106.1746121,14600.13138,725495.4239,475399.7099,5278279.871,192,"Flooded","Unit 4C",371,371,"TS","TS","TS","TS","NT","7/1/2013 0:00"," ","W,S,I","sed",1.58,1.63,0.61,NA,"371WSI","",16,58,58,0,64,6,6,8,0,0,0,56,0,60,1061746,17695.7666666667,132718.25,1061746,132718.25,607873.1518,75984.143975,176957.666666667,99538.6875,16589.78125,176957.666666667,99538.6875,16589.78125,0,0,0,453872.8482,0
"297","BNLSe-374","OverSamp",374,475131.8061,5279334.658,"Flooded",106174.6121,"Unit 4C","NotEval",NA,1,5,1,0,16779.02652,1061746.121,262.3631802,106.1746121,14600.13138,725495.4239,475131.8061,5279334.658,193,"Flooded","Unit 4C",374,374,"TS","TS","TS","TS","NT","7/1/2013 0:00"," ","W,S,I","sed",0.76,3.68,0.6,NA,"374WSI","",16,58,58,0,64,6,6,8,0,0,0,56,0,60,1061746,17695.7666666667,132718.25,1061746,132718.25,607873.1518,75984.143975,176957.666666667,99538.6875,16589.78125,176957.666666667,99538.6875,16589.78125,0,0,0,453872.8482,0
"298","BNLSe-383","PanelOne",383,478813.3068,5276063.395,"Intermittent",198680.9422,"Unit 5","NotEval",NA,15,25,3,7,27073.58261,794723.7689,196.3805201,79.47237689,27073.58261,794723.7689,478813.3068,5276063.395,253,"Intermittent","Unit 5",383,383,"TS","NN","NN","TS","NT","7/16/2013","","S","sed",NA,NA,0.5,NA,"383S","",20,0,0,0,5,0,0,5,0,0,0,0,0,4,794724,198681,158944.8,794724,158944.8,741023.349,148204.6698,0,0,0,0,0,0,0,0,0,53700.651,0
"299","BNLSe-384","PanelOne",384,476505.3033,5278624.827,"Flooded",223053.9876,"Unit 5","NotEval",NA,8,12,1,7,52271.36682,2230539.876,551.1784069,223.0539876,33403.96948,1947993.814,476505.3033,5278624.827,199,"Flooded","Unit 5",384,384,"TS","TS","TS","TS","NT","6/26/2013 0:00","pH paper bled in water sample","W,S,I","sed",0.52,1.77,0.62,NA,"384WSI","",19,63,63,0,72,7,9,9,0,0,0,63,0,60,2230540,37175.6666666667,247837.777777778,2230540,247837.777777778,1950095.0928,216677.232533333,318648.571428571,223054,31864.8571428571,247837.777777778,278817.5,24783.7777777778,0,0,0,280444.9072,0
"300","BNLSe-385","PanelOne",385,477426.1419,5278075.973,"Flooded",223053.9876,"Unit 5","NotEval",NA,8,12,1,7,52271.36682,2230539.876,551.1784069,223.0539876,33403.96948,1947993.814,477426.1419,5278075.973,200,"Flooded","Unit 5",385,385,"TS","TS","TS","TS","NT","6/27/2013 0:00","Inverts were tiny red shrimp ","W,S,I","sed",0.43,0.38,0.62,NA,"385WSI","",19,63,63,0,72,7,9,9,0,0,0,63,0,60,2230540,37175.6666666667,247837.777777778,2230540,247837.777777778,1950095.0928,216677.232533333,318648.571428571,223054,31864.8571428571,247837.777777778,278817.5,24783.7777777778,0,0,0,280444.9072,0
"301","BNLSe-389","PanelOne",389,478471.9426,5278068.408,"Intermittent",198680.9422,"Unit 5","NotEval",NA,15,25,3,7,27073.58261,794723.7689,196.3805201,79.47237689,27073.58261,794723.7689,478471.9426,5278068.408,255,"Intermittent","Unit 5",389,383,"TS","NN","NN","TS","NT","7/16/2013","","S","sed",NA,NA,0.5,NA,"389S","",20,0,0,0,5,0,0,5,0,0,0,0,0,4,794724,198681,158944.8,794724,158944.8,741023.349,148204.6698,0,0,0,0,0,0,0,0,0,53700.651,0
"302","BNLSe-391","PanelOne",391,478705.2008,5276296.399,"Intermittent",198680.9422,"Unit 5","NotEval",NA,15,25,3,7,27073.58261,794723.7689,196.3805201,79.47237689,27073.58261,794723.7689,478705.2008,5276296.399,256,"Intermittent","Unit 5",391,383,"TS","NN","NN","TS","NT","7/16/2013","","S","sed",NA,NA,0.5,NA,"391S","",20,0,0,0,5,0,0,5,0,0,0,0,0,4,794724,198681,158944.8,794724,158944.8,741023.349,148204.6698,0,0,0,0,0,0,0,0,0,53700.651,0
"303","BNLSe-393","PanelOne",393,478337.8788,5278243.754,"Intermittent",198680.9422,"Unit 5","NotEval",NA,15,25,3,7,27073.58261,794723.7689,196.3805201,79.47237689,27073.58261,794723.7689,478337.8788,5278243.754,254,"Intermittent","Unit 5",393,383,"TS","NN","NN","TS","NT","7/16/2013","","S","sed",NA,NA,0.5,NA,"393S","",20,0,0,0,5,0,0,5,0,0,0,0,0,4,794724,198681,158944.8,794724,158944.8,741023.349,148204.6698,0,0,0,0,0,0,0,0,0,53700.651,0
